Source IP	Destination IP	Protocol	Time	Length	Info
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	124	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	602	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:13	800	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	4230	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	964	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	74	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	66	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	1454	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 PA / Raw
37.120.186.122	192.168.200.187	Raw	2023-07-15 15:53:14	2842	Ether / IP / TCP 37.120.186.122:4711 > 192.168.200.187:60900 A / Raw
